feat_0,feat_1,target
-2.950234775565126,1.1098320769045888,5
2.013093108811979,0.7642367124200237,2
-0.8946330493307184,0.41492313996439656,6
-3.030534957075062,-1.0080182507963114,3
-3.623474135545557,2.4062857788672227,5
2.715322076681842,0.7381501985879055,2
-3.2360523748527754,2.8241061863734784,5
2.495080963341278,0.7731782396669282,2
-4.4989324044872685,2.4735460714199653,5
-2.9443795020754515,-1.1016909866606832,3
-2.309737295101331,-2.6722964139853422,3
-0.9405460601637904,-0.23486776329076378,6
-0.4837723552024132,-0.46355337581256184,6
2.372956479523977,-2.8702452546636255,4
-0.7092049963364405,-0.25633446061896226,6
-2.3176971914608213,-1.1995629923266153,3
-2.2931251431377593,-0.16826192166230466,3
-1.4596820222537155,-1.5998506795817464,3
-0.4165067923417184,-0.96195445735681,6
-1.8239170536194813,1.4129964658696486,6
2.28200229386211,1.0756526807027158,2
0.06584412185386973,-0.4804260092466126,6
-3.2417374718393854,1.1184349610967834,3
0.039038235029463714,0.6304212696351128,5
1.059709978581907,2.6510053657134787,0
1.0164555466650933,0.8774081070258507,0
1.4551551718739164,1.6861142839947014,0
-2.5178619588430324,-1.5971448066829081,3
-0.22641206289444732,-0.3665812114536162,6
-1.5105714953636173,-0.5879374739560352,3
-2.9835604252861883,-0.9634920969672469,3
2.3709413771781525,0.47212775936061174,0
-1.642039191793816,-0.19469641679268987,6
-4.264370322703445,2.6616565818850426,5
-3.379111639974726,3.127572701234528,5
3.1562520466867965,-4.522609295772907,4
2.2512553711043113,1.0970047493559163,0
-0.41724377372808674,-0.1882753976724913,6
3.0762549145438824,-0.2106944047140286,0
4.142433069815346,-2.8877879481943904,4
2.929867445717623,-3.9326949051842703,4
0.49363587441934353,-0.47345457973770033,0
2.721124460903118,-1.8521360191971123,4
1.8483118907374798,-3.0263835135488395,4
-0.6472707947158107,-0.7870079834544139,6
2.0680103272582624,0.8209513819664861,2
-2.4323103707268015,0.18806822508996762,3
1.7674498440089834,-0.5668279842311871,2
-0.34474646385310465,-0.5935572644772538,6
2.2804328344115907,2.906516702861945,0
-2.6495431333250083,1.73161032994611,5
-4.2360692184388,2.641220216190083,5
-3.5430503678660576,2.2834237121509022,5
-0.01853898761813146,-1.2069392382934856,6
0.44799343607231634,-0.6467893800514595,6
2.311634633765596,0.052994771417421725,2
2.683863128536143,0.1276713684629953,0
-2.8224265216116646,3.001420408795039,5
-1.0059742350443253,1.3183147763428396,5
-2.7443991843824964,2.0670792030310436,5
-4.4819893427088005,2.6676950652128846,5
2.8166886036178784,-2.177963129610687,4
1.067007742265153,-2.4733201019086355,4
-2.9556437627909755,1.641727720218613,5
2.0563614001144264,-4.5145066819898005,4
-2.0446561258557283,0.06242535370885042,3
-2.2584136225942943,-0.9244837971357955,3
3.170954351078462,0.378105942803752,2
-2.490692940197673,0.3596548750230846,3
-3.447731829569145,-0.6256060059811941,3
-3.434206828083478,1.454713652839878,5
-1.8214042791066982,-0.5280670225350734,3
-0.9519969581553362,-0.6576453744452073,3
0.26945093091803607,-0.7937556507381509,6
3.579410891288833,0.5813520876555214,2
-2.6663165985978234,1.9528034946911865,5
-2.272816341777319,-0.8156070868785688,3
3.7447924083763167,-0.13529350130417384,0
-0.478767339628683,-1.1719666213420032,6
1.3521163555741385,-1.1638212934062917,2
3.604394147931316,-0.1599066035796935,2
1.2818436970302785,-0.26036344879917506,0
-3.807397243390918,3.670673052995067,5
-0.7419973984194375,1.2747075524100664,2
4.743758450531047,-3.6861745723649655,4
2.236082801590445,0.9683021270361815,2
1.6255304786341092,0.7925158992607453,0
2.3805384791015625,-0.19085056588077473,2
-3.343852363741286,0.13619108834444993,3
2.5074365807007832,-3.229866371287688,4
-1.2226559309358125,-0.5980136764661208,6
-1.1537671834368979,0.33468125284009687,6
2.673786140542502,-2.787715763720715,4
2.6872359529856773,-0.08743187837338388,0
2.4673564636933127,-0.002396199437494989,0
-2.9423825283745573,-1.0471812825207043,3
-1.1466281838122303,-1.0976865182225009,3
-2.710251720255251,2.52924191437968,5
-1.4286766596762657,-1.2968076436102216,6
-2.4590620871866213,-0.481189002006796,3
-1.8850583835559422,-0.7887906425059891,3
1.5368270945491338,0.8485346280346419,2
-2.8012786765516884,0.44687687537561366,3
-2.364498157098998,3.0331132055697756,5
4.138414477707827,0.3105060071652713,2
-1.9696564009353363,0.29612017327048273,6
2.219146036950144,0.2281569605238656,2
-0.21939252718975982,-0.9540791624154892,6
2.497486038267286,-2.817603824510106,4
0.2261352634060281,-0.9672390948904022,6
-3.7581203092768645,2.5032498732183632,5
-1.4616741624914749,-2.17755110117071,3
2.638873291002815,-1.3410132754792508,0
-2.235961471725024,-1.0713438502978636,3
1.9576010660782188,-0.1609031214978669,2
-0.09080285356287632,-0.1739127946584184,0
-1.4572984029864913,-1.0605421126759165,3
3.3146297449358704,-2.1299508431997265,4
-0.8868724422247407,-0.8580301563078981,6
-0.9542028658965248,-0.15563150328533115,6
-2.8774443425878764,3.897164837481533,5
2.0871273648964865,-4.971150147720669,4
-1.9127842177451266,-0.07741487111603194,3
-4.250461658701293,3.0594339423212364,5
-1.752071928926732,-0.07971871674172455,3
1.9517781402874592,-3.242986103108603,4
-2.4302911358233064,0.15486771437545346,3
-4.312833667948118,0.2461867398406761,3
-3.798435706647898,-1.321264896369827,3
-3.579299413323475,1.6420268084107859,5
-2.103037853972081,-0.4261837974558613,3
4.587934737027977,1.1669845768909097,2
-1.9456661827282498,0.4673259802379386,3
-0.9105642578355976,-1.465976842762496,3
1.70920936092885,0.5309787748076505,2
1.0188751987372273,1.3011706164206924,0
2.147126935401844,-1.4262003015811147,4
-2.825321899107902,-1.066197472350806,3
3.1271308562702855,-0.8383437573092567,4
-1.2304626982908247,-0.9901193996482838,6
2.275301350138809,-0.275063764650118,2
-3.617882710900567,-0.6376114726598958,3
-1.5196419782195454,0.27066732973230206,6
1.6518098791706775,2.3776822565391877,0
4.0800554426948885,-2.8164473018095726,4
2.1371018108925948,-0.94607751780023,0
-1.323638268505195,0.506750548835473,6
3.404413942338309,0.2745211071174551,2
3.887681735464332,-0.8657407395142742,2
-3.9567201745948046,-0.4186635501959087,3
-1.014338196634844,-1.146225907094958,3
-0.297479893914806,-0.3347915087538108,6
3.7427947621937614,-0.2805314764148667,2
-2.712427507950533,-0.8230562051106436,3
-1.3220010041907695,-0.7404987252895291,6
1.936572817394377,-0.7102360120547031,2
3.0248190940430035,-2.3313470547654656,4
-4.568298500293376,3.0226671191377057,5
1.8495133212798363,1.9537413602247844,2
2.998089247465743,-0.140745765596655,0
-2.5680463115927825,0.15336146404070514,3
1.9183419424431816,-3.897192132361625,4
-3.5718461974135725,2.3493597222637512,5
2.5475935033890313,-0.02246795614843144,0
-3.7503948111310947,2.6682692092881872,5
1.0156227044769548,-3.405914413561881,4
2.076828557114853,-2.624289613538616,4
-2.847730847171293,0.6069151451842139,5
-2.239285392563758,-0.2684097545814323,3
0.6869202625938666,-0.1358859500199833,6
-3.2589700101792793,1.913841943971495,5
-4.548988967467506,3.8864495785049895,5
3.9680406873831733,-1.3635942924685471,2
0.4022242444434861,-2.0516531564922005,6
2.4064967136008577,-2.5715084208258054,4
2.8220392658353166,0.3432828824889115,0
3.104047262868009,-1.0930644634623279,2
5.060315449743818,8.269803400974551,1
3.6643742665654653,0.4928148367824663,2
-2.4606925366211203,1.2080984421827363,5
8.62484666527574,5.432288458013153,1
2.4610004466295594,-0.380052377557622,2
0.23239523398419895,-0.29148118021065167,6
3.7788130259697783,0.6377328498399442,2
2.7326774016068733,-0.6231169132273805,2
2.9855258479346616,-2.4246231257041373,4
2.5577032850427543,-4.366155447847039,4
-2.1938046377359055,0.7599346303588649,5
4.979034814225003,6.207830762429795,1
8.849496976200097,4.69186265332179,1
2.6586336797788657,-3.1890932965726737,4
2.5528035309458956,-2.1438047371346953,4
2.0544401200547964,0.6003373648551682,0
-4.745899415956057,2.351855750420271,5
-1.8831365961027238,0.4161156606756149,6
-2.9424149159095534,-1.943110063806994,3
-2.294132628481371,-0.6162588686292941,3
3.1696768334314758,-2.3327530738066935,4
-2.5913002340851503,-0.3194829035601572,3
3.221688964654357,-3.1109399067284964,4
0.18143519823240134,-1.4273095491797667,6
2.813346620299551,0.30733418742456087,2
-4.148575081041069,3.2650061180542633,5
-0.37343845195951453,1.0946434380521788,6
-1.2474002073425723,-1.291262840678457,3
0.16892449469108348,-0.932183933312813,6
-0.3293321269714578,-1.6217487652312008,3
-0.36260396799629974,-0.2738054448509944,6
3.5724888602587277,-2.810814692257094,4
2.097645845111625,-3.013612690792177,4
2.3718664908362808,-4.202987609802174,4
0.4952618053783999,-1.5277523503938237,6
-1.7635666927356008,-1.2415015391619177,3
-2.315090641713107,-0.439441676507622,3
0.8191043060428167,0.898312149262399,2
-1.8853677671978077,-0.8961274626970263,3
2.0968826655961172,-0.9122810109526831,4
5.008017152565018,1.0002932648577927,2
-3.564374224969286,-1.0048768502910415,3
-0.1425188091494268,-0.03626311855686375,6
1.7602648270871377,-4.5347552966087665,4
7.735954968361804,4.600797287208784,1
3.032154522951958,0.07320687823200275,2
-2.1657989407573606,-1.2887593281083494,3
11.442629471152854,7.64573016636897,1
-1.7664288221167133,0.08165472724881398,3
-2.137792390252313,1.2417220248421008,3
-1.1911613338489127,1.05397950813998,6
9.903616174124403,4.492090657744168,1
-2.4922273354381663,1.1457210781324845,3
1.8717928442972978,1.6110146746294616,0
-1.344177521651733,-1.110021149081481,3
4.124371497027472,-1.1016836565274681,2
1.5742456402692584,-3.338177089081191,4
2.7422267649804493,-2.440939066895357,4
3.6225786768424726,0.1531647214257314,0
-3.8462704856979837,1.6971712811238304,5
0.13107806696830562,0.31081385636621894,0
-2.4899461231535143,-0.8841278460212312,3
3.3943317819841163,1.355146507974848,0
-1.306470607190263,-0.8552131563678351,6
-1.4888091792740978,-0.948088754979398,3
-0.20401827947906725,-0.49596180764689485,6
6.745332932228327,6.214960624585565,1
-2.2425055062981922,-0.4894604512306423,3
2.330538839264048,-0.18505249672487703,2
-0.3515555772799471,-1.6341412612383799,6
-1.8568135124913894,-0.08868124004019017,6
1.8279428811117677,-1.979779696204637,4
3.333335139120978,-0.6128262451097618,2
0.38166885552190544,0.07672655535657212,6
-2.008787486941983,-0.023285561052629744,6
2.017310970401711,0.8805298515294177,2
3.021567793838408,0.5374106646984007,2
-1.6809867278511166,-0.2018439714774455,3
2.960476845091731,0.10341618320541467,2
-2.1927035306738545,-1.6866036173736108,3
-2.1883283673059184,0.4767892010343795,3
-2.845317775078624,1.5039383592692335,5
-3.2750946431953114,-1.8786895076879053,3
-2.1809894888586703,-0.10182407029434465,3
-0.4978467465353378,-0.8033827575030911,6
-1.9207617605911658,-0.14264509256970895,3
8.548857347167747,4.2324814175795575,1
-1.9088804542116546,-1.3269014789440248,3
-2.718058878705277,0.8450074939477802,6
-3.3532668895269304,1.3927891202109148,5
-2.118078659618019,0.9791069709864825,5
-3.095440534251365,2.066790924780845,5
3.6870617851279177,-2.2495772095960738,4
-3.306773861788466,-0.8813894225998771,3
0.07891093257917743,-0.06329044773651826,6
3.0446537187867024,-2.6524512162091267,4
2.2179546622597277,1.560670706965582,2
-1.6427768910589025,-0.6275870072313855,3
-3.5383712979384283,2.1404567569818744,5
2.3543576874575667,0.6213897989179474,0
-0.5244160431593017,0.9395027962521652,6
-3.086393085721313,2.7923820220303983,5
2.8822191010281712,-0.2612665656573003,2
-2.592204623955638,0.5591657244828189,3
1.485059427358072,0.4961398758525661,0
0.3398407140666331,-1.2514065267078012,6
-3.2698050509793237,1.4822763334469842,5
-4.328204308717648,2.5359069324740373,5
5.986970640100908,6.117626260034941,1
2.941683200454955,-4.174972878542324,4
4.93490845107132,1.7922331045393074,2
2.0924214410867554,-3.1495975629905226,4
-0.5741737174166602,0.30025107983350136,6
0.21107018700229221,-1.2086504516289593,6
3.563924228778644,-2.1434070615770353,4
0.17337470081224288,-3.082671036240819,4
7.067338928104606,4.408607232027858,1
-3.0748685202667128,-0.9166331680741506,3
2.6125347812219464,-3.143162279228434,2
3.504129277496358,0.3141216366686255,2
3.952754343846025,1.40624352142285,2
-1.9772885822141582,-1.4724395636472873,3
2.858296658638225,0.4011858910885494,2
2.8202884543621716,-0.22120016005727852,2
-4.51221186629952,3.0154847480767946,5
4.85010996650191,0.06792293691558522,2
-0.6174829006983164,-0.9513936189362223,3
9.584542353099737,5.228656429395425,1
-4.145121681846934,-1.2658900034529388,3
0.791919061569104,0.020770935322428265,2
-2.555151619408581,0.12083321633425495,3
-0.4454168319634305,-0.47636953529291487,6
-5.242885488665868,2.904357642286987,5
-2.747745224577337,-0.886527703723452,3
0.39785178959555806,-0.28689471595935334,6
2.5818526900118774,-0.7670013498814593,0
-3.2395346160322713,2.088135924414075,5
-1.3676877459765349,-0.4322392246396615,3
1.5527289129466733,-3.988327309188823,4
0.39067236802796645,3.227221961364918,0
3.872292193855541,0.49350526294270564,2
-1.269159550575658,0.21109043828329146,6
0.8955306410830278,-0.6297035350623186,6
-3.38314970369965,3.785435317223148,5
0.1251511048872974,-0.9634715964386882,6
-1.3851460423810318,-0.8262735058212931,6
-0.6367648232793279,-0.699844767504457,6
3.1238815461484397,0.8871115382740846,2
-4.676248556279028,3.2255221227443722,5
-0.024697111637010525,2.914830559946569,0
-3.1343892864081253,2.627602849101691,5
-2.1916364719528074,0.14267868125526564,6
-3.2873252966399154,1.906136470805164,5
4.614176324776943,2.4105754371878008,0
0.22268211260393572,3.630917588139262,0
2.635332310890241,-3.1161552032749102,4
-1.6258470015717492,-1.4979549270492314,3
2.1241092140329707,0.8047858712739784,2
-0.8554405503714312,0.3103416706882542,6
-1.8485143377595632,1.0326291533709975,6
3.370524244422241,-1.2478585164221603,2
3.066032822864837,-0.8911519559792932,2
-1.8838775915404973,0.07443006607560627,6
2.707632563998898,1.1023591618028674,2
2.0369281621720967,-0.13100040561266238,0
-3.1828073971668824,-0.11113094080266028,3
2.915282760223128,-3.576493909529789,4
2.119904214549536,-0.14828317533704186,0
0.8185833527320423,-0.45159700702494354,6
-3.055235194493058,1.9087288943360345,5
8.933661904921845,6.884417613688678,1
3.4490697836216437,-0.2413243483563807,2
-2.1163686191805318,-0.12394338135590215,3
3.7054972865515334,-3.331279211476454,4
7.700575944355998,4.861145861674918,1
2.896539482087211,-3.3039699703087733,4
2.289429876296816,1.0978334536816106,2
3.670264617615356,0.12619456766940382,2
-1.2441414706840508,0.149948837794589,6
-1.5991190908288044,-1.690675139102169,3
1.8347007015099066,-1.5142547718584005,4
-3.679940314324173,1.1737440265511627,5
-0.4842277206243037,0.013576350978601872,5
1.7971334165015052,0.7389215031495471,2
6.729497601125873,5.792887472662779,1
-0.33776512556410104,2.8565039366439087,0
-4.626565236410591,0.724515065653263,3
1.1391844685786727,0.9321743510252211,0
3.095771215246863,-0.3565554894730307,2
-1.5557772616434302,-0.9737147134883443,3
-0.5206032087730763,-0.6423290754616914,6
-3.9797490948651224,2.8736443299695282,5
2.420616184080489,0.9347244917879983,0
-2.4797345478463844,-0.6410549640732416,3
3.8601982880677514,2.232239353277617,0
3.424295760066375,0.33860870704722495,2
-1.992738028607501,-2.1951770233062846,3
-1.5276371355459846,0.23432380529412966,3
-3.2455896051111353,0.4633120260249832,3
-3.4196678135373477,1.6555422765555357,5
1.048805615946627,-4.461041741954124,4
2.755343457854975,0.1253041900583368,2
1.8803318717644648,1.6140876045154582,0
1.8003778369035945,2.73068381391704,0
2.593395122809693,0.6070715831384825,2
-0.2687290105958503,-1.9247223003950382,6
-1.9435161567209402,-0.2062078103231991,3
0.6519983227545683,-2.7486467210191203,4
2.4215096258894446,-2.715899053484896,4
-1.098331066374061,0.6165351499178017,6
-1.1896103124543758,-1.8534999096034392,3
-3.5706794149708925,1.986882341232621,5
3.104649786291565,-3.3975994427599807,4
-1.027522528396332,3.6531668209189965,0
0.7003173224122663,-0.3577190756410499,6
1.4652843749666784,1.401085554470241,2
-0.9198315434032944,-1.4363650147694005,3
-4.508097009229976,3.572869853897605,5
-2.2593316988917715,-0.8797861196541054,3
3.3775263874880674,1.511202063651517,0
0.6865736756280402,1.40738316692026,0
-2.9953090650399092,-1.7666635041635197,3
-1.3426934519927889,0.06516767021967032,6
-0.6863372717599365,-1.1339068721501784,6
-3.9320419012959316,-0.9292293238756686,3
-0.7701554912735605,-0.6744048615508952,6
2.9869662700365756,0.2618640287437956,0
2.2778619977865415,-4.67449181588239,4
-1.7338807754767176,0.1424018555443522,3
9.205515579801867,6.684596322447352,1
1.7821325338134006,-3.1815877802983517,4
1.9381639705867366,2.9455399007146097,0
-1.2408353815859854,-0.19567229513682602,6
-2.765838011458443,-1.9474716477180667,3
4.936092057667539,-1.2132654838109749,2
3.3650421618259596,2.5251219478416047,0
1.8363156309121993,-1.9416134187104321,4
-0.5596304453239197,0.36163664463741685,6
0.3646245396090204,-1.2479531873911478,6
-3.758175120572152,3.1881625416128165,5
2.809562218064693,-2.895010651864199,4
3.7150870750234666,0.6095589325927199,2
2.7846187931218265,0.568992208574458,2
-2.4696322354787075,2.4916354779816743,5
-2.5350110727773485,0.6382335638268513,3
-3.2569731445252996,-0.15638952719590898,3
-3.96024277109017,2.898573211295318,5
2.915157563489012,-3.797550668684018,4
-0.42490954317047974,-0.5137437942144931,6
2.5353455450560975,-3.186999794580929,4
-1.911868474022741,-1.066452021626599,3
-2.483866290551885,-0.20013144173053138,3
-1.4322669292575327,-1.4897129058748872,3
2.395438945913335,-1.2795307701297403,4
0.25834579673512414,-2.4807145869482627,6
-2.839278120683545,-0.17431557653471758,3
-2.8778255430636257,0.2405981643013861,3
-0.3432131704424125,-0.5501054160422113,6
2.722477721796409,-1.4213963036477035,2
0.40945509640125116,-3.3311593734425373,4
-3.0806011764467565,2.7297749960834383,5
1.484129129292758,1.3410466577598723,2
-2.921514650596459,1.9631043477773071,5
-2.492869765832048,-0.6800848244763755,3
-1.0679857142039797,0.060678765193027846,6
-2.3332325860020227,0.1639163962022561,3
3.545553393918503,-3.927504716962935,4
-4.2494403132094405,2.9807188128323,5
3.3921208345925113,-1.949809553601947,4
-2.470876066485563,-1.1111110863320541,3
-2.9985896376512393,-0.42274589370924126,3
-3.363154374620264,-0.23478626759670998,3
3.404172751125095,-3.446621881401263,4
-0.1760588973580048,-0.6417195105051202,6
1.5549363467381465,0.23500077387367563,0
2.450377179672489,2.0609650860777733,0
-1.7747865019753233,-1.4259145779663045,6
2.40060298661903,-0.10231204349523408,0
-4.171267552855118,2.5514371697083944,5
-2.1965252923333582,-0.7839254901891558,3
0.5639577315719723,-0.8993062145850153,6
-1.5111716736142662,-0.4778343472610704,6
-2.525355592575643,2.277715577074791,5
2.3361457389573395,-2.6718469277160293,4
8.425897660528905,5.210486806964647,1
3.405176510124494,-3.3521348406010665,4
1.0300931826509567,-0.8901768648093179,6
1.6428611713960681,-3.111360889192344,4
2.254322154632456,-2.9645389580105133,4
-1.0667634072606327,0.11145095984258528,6
-2.2575339197651747,-0.08553393277317106,3
-3.7308334020118212,2.6723348675406324,5
0.8504988010722416,-3.2023151875203113,4
1.7982993067079251,-2.930795903971732,4
-2.856025083098006,-2.316151730434067,3
-0.48012714280075003,-1.2341750433985024,6
10.313710851602455,5.12413244977469,1
2.150309717876029,0.44698974210534,2
1.0278659485428183,-0.8727039506294948,6
2.594373063170866,0.19660505041497117,2
9.74132781108237,7.108613732215588,1
-2.9306831253051118,0.09524008137860956,3
-3.3331760546952993,2.4651351624866384,5
2.4081218459132496,1.4106464682028887,0
-4.908873337493758,2.4203669203258027,5
2.009138080433039,-3.076676238353167,4
-2.5248283373680622,-1.3747442456601808,3
4.150914689694017,-0.48658548519034567,2
4.105550044369674,1.6370955276049162,2
-3.8169470280380535,3.440321972799657,5
-1.4167340002755069,0.6439883215211788,6
-2.0282997540100025,0.6599379856678419,6
-3.0996316196849056,1.0315889087468795,5
2.461132903434203,-2.832846407148577,4
3.6660368425513075,-2.890635460440901,4
-2.9233246520155785,1.352898992084415,5
-0.12973091602517206,-0.11645151983969505,6
-0.19950354058601247,0.5633055738040333,0
-3.2441595077852337,0.7047751012027195,3
3.1964186055284687,-3.1291433232591244,4
-2.31938095658259,0.2241457905115736,3
-1.6482031560442392,-0.13663326211821297,3
-1.4008162907848332,-0.578358793672929,3
-0.8398942672797451,-0.6658501730730796,3
-0.9349254804000352,0.10588012837168435,6
-2.7522705924793796,-0.412223337524384,3
-3.3217562200707933,-0.30344812802943155,3
-2.0636752970567476,1.3814963939348244,5
-0.4897620689940049,0.09546209738357622,6
-0.07657870233704221,-1.3763983692921646,6
-1.907131443292302,-1.7234351718768617,3
-1.5729661982213399,-1.5238157919289128,3
0.5448531962853806,-1.0826119261874556,6
2.8808295303591986,-3.6880387789454683,4
-1.8626683550595295,0.7498311013645365,5
-2.7617280453161994,1.3045416132080494,5
3.4782347047729516,1.264732317471617,2
-1.6394078643149201,0.38932051583155763,5
-2.2351438108757455,-0.010508928196060172,3
-2.9655637377647146,1.33739247253561,5
0.549798505046857,0.631934678680878,2
3.2353214788231663,0.17502053644569157,2
3.6736883116869965,-3.4627869057569596,4
3.250803123036276,-2.502389016215064,4
-1.9390141089658963,-0.8512349428458627,3
-2.859089713549666,-0.7669489254716974,3
-0.31862481151629557,-0.4601054617836398,6
2.7757730502691387,0.6964795864772061,2
-2.8334022640145644,2.047228602613225,5
3.7692218537025037,-3.008435744108035,4
1.7978675926157743,1.918164322000199,0
2.9447070426392803,-2.1159426260738243,4
0.590701399069433,-0.3030231026471043,0
3.4381850224791743,-2.5158942552412524,4
-2.1737453749315434,0.4830790599519055,6
2.1308681303014656,-1.0272883636720365,0
-3.1566602304389977,-0.25408430891821604,3
-1.6420072936427115,-2.4121078221287036,3
-3.0484362913917136,-1.4475876976873856,3
3.5348158736510467,-1.880605703787321,4
2.1534443186655863,1.7616903993764796,2
8.184560431236552,6.057622946885117,1
3.1732272340714527,-3.341870491822234,4
-1.8033419485404396,1.354979072116155,5
-3.506200671176933,-0.4506883875844891,3
-2.965060334807281,2.5074643137271933,5
-1.565190405481217,3.938495471143641,5
-2.8422895250123936,-0.2641602350026056,3
-3.6470643188186247,-1.3447055135652395,3
3.7547132456533094,-2.5927518559664153,4
-2.948086586995335,1.869136579095874,5
2.5874274984939754,-4.3287564023515115,4
-1.7401057019595885,-2.268191118143112,3
1.9925319258953762,0.47974072795521866,2
2.5661188745177514,-3.7017105082274084,4
-1.0124952055134093,-1.5562529617987966,3
-3.081038844552641,2.615324976031786,5
5.628447711869601,0.24278554936237473,2
-2.134924081306782,-1.6322584615841609,3
-1.4796106569380667,-0.9184333442462889,3
-0.8170653535717523,-0.9549168718662532,6
0.19660411637859157,0.46994348832855676,6
4.409355379320752,0.6882303815869698,2
-2.3130531342816547,0.06278760063451194,3
0.03158250132593473,-0.6180280405972329,6
-3.2244209057244992,-0.9936763379941784,3
2.6710104853355348,-1.863962672442554,4
0.0637600117885095,-0.3105930391020123,6
0.8986579616117375,-0.26355276873291233,6
