pca_1,pca_2,pca_3,pca_4,class
-1.164634066513572,-0.610355044955855,-0.5679175135311714,0.41566904725653164,5
-0.23939378666814698,-1.194010781879522,-0.998432505373724,0.16765399457738536,5
0.696407309769557,-0.39699873670220537,-0.2558758130992709,1.5238317608483016,5
-1.7352178389039365,0.5887956403312665,-1.5770915886098398,0.15478774342908436,5
-1.322371735875427,-0.41040658616251846,-1.5391736951416726,0.24095671873406646,6
-1.5597568101209218,1.161903745591346,-0.27310404740265526,0.11648661139653269,5
-1.8055655652213116,0.6709771974531867,-0.4901770642727068,0.3131477400984216,6
-0.08957396557773434,1.5644346169018264,-0.1941256582376115,0.14836251575702336,5
-0.08680577790654014,4.397298606466491,0.5965298437616674,-2.7906717639483447,6
-1.0840959212041237,0.06216736337775528,0.04451762037871684,0.6358315717652442,5
-0.5616280919223083,0.5196887485516474,-1.9412028774428445,-0.9287872873086971,6
-0.8281130123869228,-0.9885227830518464,-1.1720989798558092,-0.048173944864870165,6
0.4340597392072058,-0.5495251925698856,-0.11180841948995826,0.11504188789797652,7
-2.986673706283742,0.3196738517227743,-2.429831295808355,1.9642295531584053,4
0.7643757415450936,1.059098419130934,1.0190157934159778,-0.5903245014862439,5
0.7643757415450936,1.059098419130934,1.0190157934159778,-0.5903245014862439,5
0.35088097525812123,0.7156797358082648,-1.0600042809747658,-0.5351655741608294,4
1.4013916934816475,-0.19778938820590594,-0.6658359897929841,4.408452543980374,6
0.36183573917783074,-0.6802530754908092,-0.0525874142512046,1.7604406598526148,5
-2.1419993938305315,-0.5934858816056424,-1.8052259741552874,-0.18380702659780299,5
-4.278923878473543,-1.2747746283135377,1.8726971538820603,-0.13892504223862415,4
0.23321593871815094,2.4852782512364375,-0.43956915415484393,0.917203089561603,5
1.233093676438215,-0.6704409729285483,-0.08197897188561405,0.21840693857689772,5
-0.9392660840130541,-1.0731329349366339,-0.9246093991751458,0.1474854303719755,5
-0.6578526240196977,0.46050800397699865,0.7074440501510398,0.30743584116730316,5
0.5884071167499705,-0.5509120997524668,-1.6605262162138792,0.482332866435832,5
-1.5611171524589074,-0.5390383598932508,-1.0207517304276863,0.3413064679236328,6
-1.52134439636976,-0.7227802438943545,-1.0367776311289914,0.3961554019129544,6
0.8463938492545271,2.1233610795119935,1.0948230984926548,-0.7095591277282383,5
-0.2549825024898936,1.461065753498335,0.9105001134950323,0.3400141146493123,6
-0.7114308045697109,1.5108724635086526,-0.8117722779469583,-0.6113704643017869,5
2.3010990792960437,-1.2849985020154409,-0.8202246598300537,-0.8280152719594873,5
0.3129421838187705,4.207417346631722,1.210104780022325,0.00022465787462662851,5
-0.7531984283695832,0.5697809827368956,-0.49604902581490434,-0.22434020302220967,5
-0.5179055290212001,-0.25864334990795473,-0.31639411174767296,-0.2856698913238097,6
0.532821687430351,0.43797195975541153,-0.1285304169801383,-0.25928560980022475,5
0.7035815443154133,1.7969729990637175,0.14958168692740909,0.8580402480937146,5
-0.6975137387307145,-0.040819620176032786,-0.8258825953062245,0.287376205014126,7
-1.5579237630670402,0.6697502064718233,-1.1332088233208124,0.20711088629368454,5
-1.7064217470405711,-0.425204161893069,-1.463152023882527,-1.045906825139562,5
-1.7064217470405711,-0.425204161893069,-1.463152023882527,-1.045906825139562,5
-1.0603795646731569,-0.10342924789412605,-0.9125907130137914,0.18608012342805125,5
-1.9577516485305118,-0.854449532988706,-1.1877850984394298,0.30869873018173766,5
1.4028244907340393,-0.005584531420016012,1.745636595984198,-0.07347861873847568,5
-0.7579614574366567,-0.7224766700301728,-0.6797314867848012,1.240179123224381,6
-1.000231984991246,0.16100674307506538,-1.2886904167742848,-0.03872038795445979,6
-0.7698008177239113,1.4264225633955077,-0.46573145065030297,-0.19492264108688426,5
-0.8564744067112848,1.415404538402569,-0.4991182784087271,-0.1783276921596855,5
-0.1463224548196912,0.4180857382398332,-1.547346871971597,-0.192319936069257,4
2.0695854230470085,1.0904786124794323,1.1877446331384158,0.09878754250217206,5
0.9135346334418596,-0.7510403841285911,0.14250518762123934,-0.24439636306840334,5
0.9135346334418596,-0.7510403841285911,0.14250518762123934,-0.24439636306840334,5
-2.1689730846078423,0.26513163153352015,-1.1026745327246799,0.3454503061715111,6
-1.6937334706249032,0.8770068202542397,-0.6697441205132254,0.14966377969761424,5
0.8951946477362813,2.2110404363302703,0.8165550258804495,1.735779371095077,4
-1.309847711744907,-0.9940466244625203,-1.1051641164988404,0.25409187648442455,5
4.28326119200422,1.5722561502751888,0.8617468422465678,7.386587073017698,5
0.11963981771266266,0.9956804837205456,0.05451331643452425,-0.05906852719654046,5
2.099284530672491,1.4967070796618,-0.6606394113279531,6.504467974107484,5
-0.27916975070549777,-0.3109412574481756,1.5313370214061919,0.4758761696574859,6
-1.2988014359669449,0.21490749575253928,-0.14263402903116015,0.04032622430520334,5
3.3214305188753417,1.5605729468658522,2.720481188166504,4.5463905023101905,6
-0.511753217914407,-0.5315275981352576,-0.6423037642102196,-0.030185736673018496,5
2.508406299803809,2.1542727161666533,2.1928568141770155,1.8146808436584727,5
-1.3573052624731647,0.10164320174750997,-1.9132417991418487,0.027134773061655293,5
-0.17482027443116327,3.090370224295871,1.423235596117245,-0.3458315703447538,5
3.3214305188753417,1.5605729468658522,2.720481188166504,4.5463905023101905,6
3.410546697732136,1.5006177916693415,2.674740906616329,4.632176268462822,5
-0.511753217914407,-0.5315275981352576,-0.6423037642102196,-0.030185736673018496,5
-4.636036391631366,2.360364766561071,0.5584771077058611,-0.022191554001732988,4
-4.094019331819055,0.06608664723217726,2.4612353617453584,-0.02913095650067085,6
-1.894470755584235,-0.07423860606089798,-1.3368474188356594,0.22984498248341048,5
-0.3218311237726159,-0.7660024084017603,-1.164986190725947,0.23646614687799097,5
-1.539814391738354,-0.17276696545579634,-2.332281308752666,0.07391482011119442,5
-0.21929930251454743,0.21121386147185758,-1.2285696183949093,0.060921542116486274,6
-0.2905751605828072,-0.0175357444802508,-0.5860666681118897,-0.06449723136754479,6
-0.46518015892971093,-1.080165400249425,-0.4624953937573518,-0.14269973417221143,6
-0.21929930251454743,0.21121386147185758,-1.2285696183949093,0.060921542116486274,6
-0.3441908257537425,0.6085879545191624,-0.9391187235094107,-0.301430894880374,5
-0.7786889407794688,-0.47990439272201496,-1.007935380181695,-0.3509811546118727,5
-0.3441908257537425,0.6085879545191624,-0.9391187235094107,-0.301430894880374,5
4.445114369043172,1.3811915826524677,0.7273885830800276,7.615318187332855,5
-0.7906447831637794,0.7648055630788417,-0.23563633141405727,1.0629894358720287,5
1.1214079467396163,0.578347033909662,0.9815451466771888,0.3406207187600873,6
0.7760372372468164,3.5164852619238154,0.967830436447258,0.6930021230203566,5
0.38930932799824763,0.09999715107358254,-0.3252585583934591,1.5854906655563863,5
-0.06692585277001534,1.2028885081278173,-0.3436866199442474,0.2134737557481045,5
-0.02017285871752023,1.3668136410235547,-0.13071655811292862,0.19908754220189037,5
1.612126255431409,0.1578370906370613,0.2063166781722147,-0.5361311248366135,6
0.38930932799824763,0.09999715107358254,-0.3252585583934591,1.5854906655563863,5
1.1701730688001355,-0.2752938615977667,0.22140323447906424,-0.17455880144982394,6
-0.12897340583861344,-0.1969241309969422,-0.7332629501395139,-0.15522938863929744,6
-0.8436932927981632,-0.2370061648422655,-1.5392541751502233,-0.15587902668419437,6
-0.28529591777286784,0.05831345966772173,-0.2666267468024836,0.38378838936732673,6
-1.3649561190483288,1.772432864041079,-0.525201806716465,0.4174521641220052,6
-1.125992861297417,2.0767039829790357,-2.2559742516298797,1.8584171578385076,5
-0.28529591777286784,0.05831345966772173,-0.2666267468024836,0.38378838936732673,6
-1.508036103838229,-0.08902217130792714,-2.4416461934572036,-0.18783970305753522,5
-1.2702303585723311,0.5185231938554512,-1.7951739990896838,-0.2482865546334578,5
-0.9871753021645525,1.36898233371578,0.14192976953397624,-0.21752814454986133,5
0.6535981741938703,2.1992055364612875,-0.5778726392737177,1.0549222868729629,5
-2.830574054969638,-0.12966937903812928,-3.1752466366940664,0.12563219548814827,5
-2.886558077590711,-0.09821953821392126,-3.1757178124766963,0.09378062931671532,5
-0.648936379152708,-1.3198572292293922,-0.4996186526010572,0.9680915315973064,7
-1.4351379917682578,-0.9030025936645787,-0.6499094643064716,0.26675250605701767,5
0.7291803576305901,2.7041346315175425,0.6828678468043766,0.5642410979682179,5
-3.181567480191885,-0.22239202779346434,2.4218224844148954,-0.23420538121109533,5
-3.181567480191885,-0.22239202779346434,2.4218224844148954,-0.23420538121109533,5
-1.9402884612113085,-0.2607465017147075,-0.39647986353190556,0.18196676091088257,6
-1.39804578711722,0.5703002448765411,-2.1268613568685115,0.23121170702765706,6
-0.08156797552433313,0.8576911642980707,-0.7303434088095024,0.9841005824803197,5
-0.08831828941413684,0.3653747056274438,-1.1237695497870184,0.8367815372051052,5
-0.3094703723665189,0.048255756933372175,-0.2761621546396719,0.16128462331649251,5
-0.6509153483795556,1.3050471411220965,-0.12243393854923541,-0.1457671556189629,5
-0.6376333052757244,1.435486945528449,-0.021933682898296007,-0.13055440042547695,5
-0.08156797552433313,0.8576911642980707,-0.7303434088095024,0.9841005824803197,5
-0.08831828941413684,0.3653747056274438,-1.1237695497870184,0.8367815372051052,5
-3.8617593706502436,-1.254020655762341,3.8642392481973626,0.5257567194299098,6
-1.3645525915109111,-1.0320579181635645,-0.8788771641075549,0.26998035030262796,5
-3.8617593706502436,-1.254020655762341,3.8642392481973626,0.5257567194299098,6
0.9478565718357311,2.7739040468001877,0.8981031675130454,0.41677847035803994,5
-2.8661662598058903,1.423467492112579,0.20459120275463508,0.4301865374818795,5
1.3500850062240384,1.086513436759382,-0.40866942263342426,3.004862453215311,5
-1.4147754495275524,-0.4005861100166781,-0.35951976995183343,-0.006582433299774609,6
0.04622512368224445,-0.4791703975273561,0.21954255013822466,-0.3733607019096841,6
-0.05234471457224366,-1.7035736583207814,-0.0805657259766965,-0.29887767352830014,6
8.653323829540458,2.7583274762513983,1.8012931267504622,10.892735194096288,4
-1.5483622370744716,1.5184206096583859,0.39329418252691706,0.26063272013491756,5
-1.5483622370744716,1.5184206096583859,0.39329418252691706,0.26063272013491756,5
0.2712944722379182,2.4331550319178805,2.1866986440553484,-0.9765744840738909,5
0.26421085176276105,2.372087551871571,2.117409130097046,-0.989709029703467,5
0.2712944722379182,2.4331550319178805,2.1866986440553484,-0.9765744840738909,5
0.26421085176276105,2.372087551871571,2.117409130097046,-0.989709029703467,5
-1.8504402677470388,0.2658755540459885,-1.745021165507283,-0.13848350774708143,5
-1.611656867555411,1.3626049660125268,-0.2876572195044338,0.09853419190987792,6
-1.286366263439896,0.10210718167021787,-2.3880890174625766,0.4789477231177423,5
-0.1120543149147444,-0.29559527831867866,-1.0919844738455362,1.9674475428832359,4
-1.074594054124876,-0.0612501034903101,-0.6744675248944768,-0.0041718616714922,6
0.022625466873870462,3.9115993135589076,0.8332092815092303,-2.0762782387484267,5
-0.020021124150121996,3.8217930035733,0.835199405278595,-2.0276360008828487,5
0.47897087934828037,0.9279228819222192,-0.041279841559570096,0.4280426713284768,5
-1.5053459390871402,1.3290516808965378,0.10153277537008912,0.01644664837258669,5
-1.5758280610952806,0.4505359305979982,-1.0092168950051255,-0.03943735766258957,4
-1.9725361028974044,-0.09185951996594371,-0.5232279802632285,0.26912847716250055,6
2.8726584398032435,1.3782062537619195,0.1873550861958873,7.414292686428767,5
-1.7374823767807346,-0.11110483745860436,-3.2128041912860246,-0.7789025298081003,4
-0.07798134231184477,-0.6849063207674913,-1.234422431307624,-0.013164317130242568,6
-0.07798134231184477,-0.6849063207674913,-1.234422431307624,-0.013164317130242568,6
-1.7785428883388352,0.06310800140916659,0.33303418191583445,-0.23664893188752156,6
-0.6626505532160979,-0.5797038418682509,-0.7272594374895056,-0.26647370395144626,5
-1.0757918992922144,0.4085488113027682,-0.05178804191673381,1.0819376155995792,5
-0.6626505532160979,-0.5797038418682509,-0.7272594374895056,-0.26647370395144626,5
-0.6171102918821862,-0.6065352116333738,-0.18843932762514895,-0.07173318368278118,6
-1.9666338630002824,0.10414287448584966,-2.0134981040213087,-0.03672862368383877,5
0.0007363889102812891,0.10410823897053642,-1.2492211219264868,-0.32451969552965226,5
0.0007363889102812891,0.10410823897053642,-1.2492211219264868,-0.32451969552965226,5
2.6396295607221276,2.2138621596739214,0.4847040716547242,3.768805746527665,5
-1.5910314458543937,0.9618520079352163,-1.513374279654116,-0.17407624333858188,5
-1.3683453725659755,0.6620699957214353,-0.8405685602443076,0.1501345208551169,5
-1.3224964681678761,0.48903953171668163,-0.985084757345331,0.19091366147981662,6
1.3207044228493814,0.8621226946742285,0.9659277252660833,-0.2666430712453487,5
0.35135399491775554,0.35072918413953824,-0.026883212712153135,-0.2273440843578423,5
-1.0271375132030722,0.16195639686982483,-1.8035185151195987,-0.3300670669654256,5
0.3303134291977372,1.8120331211881975,0.41220211305084903,-0.2333424326753851,5
0.29424749245910503,1.894415052215659,0.5136718876141831,-0.24492332926659452,5
0.6851392107121422,2.0677788645826887,0.5218680143254751,-0.46208313571525544,5
-1.109266966159081,0.3521196037572841,0.3632582803885842,0.02711669444158174,6
-0.5338842919268174,2.397159710616608,-0.008406477454404983,-0.01138336030256829,5
-0.5314281086259108,-0.5038471048527106,-1.064320468870109,-0.19341897618571152,5
-0.5314281086259108,-0.5038471048527106,-1.064320468870109,-0.19341897618571152,5
-0.05624522516201971,2.009498048041726,0.3141961441278944,-0.3575972765569588,5
-0.8389402162970925,0.2668793053220615,-0.12427826892176726,-0.21815232577541838,5
3.1687119244185316,-1.2973681775283263,0.4553632986093019,0.16568707286868214,6
-3.612678913214156,-0.421812879452174,1.8599784469804825,1.0523473107510155,7
-3.2171636118368143,-0.04408723260634487,-1.3808147141015668,-0.38355646759764167,4
1.405014673905831,-1.5712623264488037,0.29530315312549205,0.0898580993959806,7
2.4118183463452096,2.7576870999914864,2.3625253380426243,1.1075422708728329,5
-1.059404823954783,0.13642007065819914,0.02071287209956651,1.0021159633744892,5
-0.38246472582949287,-0.057646758451774936,-0.2684965766881316,0.20527367331360485,5
-0.33718002534467456,-0.17582260048738296,-0.3774573681638466,0.25808002572779043,6
3.7226552546670537,-1.4596929023139915,0.18919381814231687,-0.6666016722930621,7
3.7226552546670537,-1.4596929023139915,0.18919381814231687,-0.6666016722930621,7
-0.360013115388026,2.01037081142005,0.4704352428904135,-0.3556417203588025,5
0.4470084359476531,1.2525353851644725,0.3774118154407136,0.27273704794900755,5
2.183062606417001,-1.7844794394647832,0.3368543214987524,-0.27559636363262346,7
0.8348224403598954,-2.47992241432665,1.0062035272151744,-0.2722416835064442,6
-0.5726206310555886,0.5536574649546832,-0.9253144008849438,-0.26348710122386054,6
2.349558233604925,-1.6551357596397926,-0.6321744062389104,-0.8799566955934933,6
-0.7422193182297478,0.9078745871984958,0.22585045848920096,-0.9564562176525521,5
-0.3749358092509651,0.39642786455477586,-1.3651672121437957,0.5502661836859944,6
0.6053585635386124,2.17909064214235,1.9721936212885567,-0.9898513731309333,5
-0.08591553808629213,-0.21190743305472315,-0.4212649804254357,0.08340599737460486,5
-0.7009738214014678,0.4082378149931918,-1.5275174180092566,-0.16332522399100796,5
-1.0081885153048693,-0.27148120347088933,-0.5320601306078035,-0.048175959928160886,5
-0.009604810432316114,2.3507363074405014,0.9241888484871207,-0.22466117159255936,5
0.09598282827134304,0.4891473428806018,0.5559887296376597,-0.10839406000236303,6
-0.04369041970783383,0.7109432585002967,-0.23436635793536975,0.3650429525646586,5
-1.928554521518679,-0.8923765574582525,-1.3947917439476092,0.31048673088305234,5
0.15474158408257657,-0.3075203777470275,-1.420945199128829,-0.11482090785408479,6
0.07850707291499519,0.21061541616874738,-0.442613703069035,-0.18968319539444664,4
-0.5987625958010969,0.7207375737626338,1.0315380988811902,-0.4550441549116457,6
3.8419206216743365,1.7746477296201872,1.4715079157058306,6.689431576834084,6
-0.34161310504604664,0.2204156024250326,-2.0432616092130833,-0.023538476755834016,5
-0.5987625958010969,0.7207375737626338,1.0315380988811902,-0.4550441549116457,6
-1.1373372112378088,-0.5214147102439427,-0.1905858702521042,-0.47445173660255935,5
-3.321435102749659,0.07581732856574477,2.3050138926494212,0.22431991173521282,7
-0.9130420736897895,-0.19988858399284432,-0.3808386892818845,-0.2067921226862773,6
0.45951873967912993,0.609414681364755,0.0015148343195838304,-0.004835601111883625,6
-1.1373372112378088,-0.5214147102439427,-0.1905858702521042,-0.47445173660255935,5
-1.203429870634554,0.7102248197620707,-2.6533585423100945,-0.10832209941632373,6
-1.246282737025654,0.6433141869665392,-1.4712553162808792,0.5313322964697899,6
-1.246282737025654,0.6433141869665392,-1.4712553162808792,0.5313322964697899,6
-1.2902738760493575,0.6602833875428099,-1.369601473752006,0.5097962865984199,6
-1.246282737025654,0.6433141869665392,-1.4712553162808792,0.5313322964697899,6
-1.203429870634554,0.7102248197620707,-2.6533585423100945,-0.10832209941632373,6
2.7061195519082313,0.5174757062977234,-0.8527592868260316,4.174172252072446,5
2.9516461248667847,-1.5092801953252204,-0.41995170141878135,-0.5229213700527242,6
-0.4068937096707771,1.951542452921915,0.28926099586334264,0.09136024131949719,6
4.3848272440720715,-1.0247635260524377,-0.8531920991667017,-0.6973947361928239,7
4.3848272440720715,-1.0247635260524377,-0.8531920991667017,-0.6973947361928239,7
-1.1975516217408653,-0.19936518052369256,-1.1588638482573161,1.3528012498143294,6
-1.4178381755544915,0.7708855748949304,-1.143361097984431,-0.057354097860809646,5
-0.38581104683344014,0.7155250865419073,-1.0251680777675867,-0.578463075336447,5
-1.2333541912674326,-0.27099708136710554,-1.0568498106461819,-0.21705820558328723,6
-1.1975516217408653,-0.19936518052369256,-1.1588638482573161,1.3528012498143294,6
2.0077020630376086,-0.6850114741011697,0.11142335774767359,-0.29179513530248685,6
-1.4717802583067563,0.248080836158464,-0.7547132708614087,0.4707705039882754,6
2.20262455281544,-1.2476067191811209,-0.7176501560377316,-1.1643472863806832,5
-0.08559582221338775,0.732953474887381,-0.7847048593533841,0.31897945288713314,5
-1.4717802583067563,0.248080836158464,-0.7547132708614087,0.4707705039882754,6
-0.053326517613418306,1.9352626806632098,0.0372918692362391,-0.5399969365958446,5
1.308863850208771,-1.0495722663442437,-1.1207558819856571,-0.36962895746378255,5
-1.7829999544089916,0.883072495033993,-1.1669711102049602,0.5262313315201744,5
5.154538183201302,0.8029187119956683,-0.04523170044302922,9.547942044519187,5
1.8932237036517878,-0.6154245614385,0.23744532496990878,-0.24548040977345595,7
-0.03083475962152171,-0.014675664329232067,0.08059896521414982,0.19991904889501,5
-1.8616630343601088,1.2600566509741224,-1.645985373773698,0.6247498847145359,4
-1.1791223417511054,-0.45716146648191,-0.7747521027225298,0.0014751316341457066,5
-0.02064282709833692,0.38222027448735857,0.25178610783511424,0.22672932790377648,5
3.1275780492690526,-1.1981025270978602,-0.8014274643621941,-0.5083931512527085,5
2.2246350725837467,-2.0684582086111467,-0.09953399274608286,-0.4126793556503533,7
-1.0019754373138094,2.3318184260084633,-1.2754508728722447,0.09390041539856994,4
0.6747693401773136,-1.261881727974015,1.9750085028172755,-0.16983264389938685,8
-1.1453573138808335,0.14526292746501163,-0.9599507983079894,0.8201957230167829,6
3.3447008346155767,-1.1781117717909877,0.14466643591708742,0.038980139681011126,6
-0.7248860488500439,1.164655237574822,0.6378181884778311,-0.2773265003546832,6
3.3447008346155767,-1.1781117717909877,0.14466643591708742,0.038980139681011126,6
2.7714493278713217,0.36774945409700865,0.5137794219614162,-0.9852120380035834,5
-0.23543916667689327,0.28915009533722064,-1.4660339474811501,0.01118217779146268,5
0.4275462204765701,3.1895332562360146,0.2072320998633725,-0.8125834477168778,5
-0.7248860488500439,1.164655237574822,0.6378181884778311,-0.2773265003546832,6
-1.1453573138808335,0.14526292746501163,-0.9599507983079894,0.8201957230167829,6
3.3447008346155767,-1.1781117717909877,0.14466643591708742,0.038980139681011126,6
2.0184469857599847,-1.7212308683337296,1.1805167644825556,-1.3719909431304413,8
1.2357017357250852,0.2803812100040205,0.14722724923544844,-0.8098549881765743,7
2.958256890895628,-0.9539421625700912,-0.5380471466799569,-0.549034603859171,6
3.403676647553305,-0.6547201858269392,0.2861691782805247,4.852059315672271,7
-0.6283747189275531,0.643773527313772,-0.9119631865767289,-0.4181540614870131,5
1.2357017357250852,0.2803812100040205,0.14722724923544844,-0.8098549881765743,7
0.8564408581158209,2.216191682887561,-0.38099767323273653,-0.2887493743893158,5
0.8564408581158209,2.216191682887561,-0.38099767323273653,-0.2887493743893158,5
3.0295732642657804,0.15025871790586773,0.16938493509890828,-0.6593745855308458,6
-0.4959655125002117,0.8665070518925369,0.8661747303498728,0.1470394410059772,6
0.05324163028212603,0.35296993981818703,0.22472889506017518,0.6168929907515767,7
3.573636836590485,2.2601900240529873,0.7181318920491045,0.033878943951256395,5
0.05324163028212603,0.35296993981818703,0.22472889506017518,0.6168929907515767,7
3.1380872881777266,-1.0116157780864743,-0.42744179659331244,3.301570236396951,5
1.2860446803776648,0.48018267618866345,-0.7414969753254017,-0.5390712877747817,6
-0.5791072839568482,-1.1153004623978435,-0.41837695971632854,0.262624405217018,6
4.374874748146724,0.38345006133265946,-0.5225027597328207,-0.7598097589029102,6
2.655409766948624,-0.5293973020109127,-1.6241439655963572,-0.802271575853617,5
1.0261298846108164,1.5353087182916076,-0.9060012896047752,-0.8223501968158293,5
-1.4939932496533004,0.11275174022244727,-1.3881236334209985,0.5748011357645079,5
-1.2483651730899576,0.18920505212263095,-1.5727746267722333,0.8202618043099961,5
-1.681870059357476,0.2585058131983835,-1.4335186364834482,0.4896838288862612,5
-1.126471245137637,0.2740279861980683,0.02690160869439658,-0.08859063400464846,6
1.938629386498401,-1.9306125976371729,-0.08210018154569003,-0.6071965408394414,6
-0.44964526226498924,0.38375484513467617,-1.460528978025556,0.2251736529583461,5
-0.8928311580340375,-0.18011698692873904,-1.8741208739134427,1.7500047353875783,5
1.1164615066257477,1.019760453905403,-0.6326875518983089,-0.014386900382302274,5
2.1603017813016536,-0.43467017501328414,-1.689639583921699,-0.9884629492245905,6
-0.4910972431508527,0.14642952164015124,-1.060816888732822,-0.16256921976759395,5
2.574841530836389,-0.435632688623628,-1.6355972444849491,1.2548211110222351,6
2.616670574327563,-0.5033212819209381,-1.7074748757342204,1.3084211772133456,6
-0.2272576660643575,-0.8828622484373472,-0.2500180553452939,-0.4389342680736631,6
2.1603017813016536,-0.43467017501328414,-1.689639583921699,-0.9884629492245905,6
-0.3755464114564063,1.1749067858120679,-0.013190291332351509,-0.262127889428536,6
0.7792982786870998,1.4508775076480245,0.10743882447653923,-0.3091753992019929,6
0.3710963966023205,2.654981240529097,0.8419823887567609,-0.888481937480225,5
-0.31834225806037597,0.4882639373744623,1.5554283719596316,-0.021896717875944684,5
-0.532623456104349,-0.1457385352341738,1.1511835503173273,0.13696823882079595,6
0.9860423937377695,2.5097037907074338,0.45113320899659004,-0.5488999090619765,5
0.06822272057290844,1.8788849171132163,-0.38446002410843,-0.4933270718927939,6
0.8067718894827435,0.46579847564655597,0.2955382823744379,-0.6137230684141399,7
0.06822272057290844,1.8788849171132163,-0.38446002410843,-0.4933270718927939,6
0.8067718894827435,0.46579847564655597,0.2955382823744379,-0.6137230684141399,7
1.091679226996627,2.036068499073067,-0.4100708948320409,-0.6782432738718172,5
-0.5788303293895687,-0.2168176711177187,-1.8097015701172627,0.19566321631382308,5
1.538708581030396,1.913673044059744,0.18798841266780758,-0.4010697788645722,6
2.7701313446080125,2.4101693769743338,-0.9527392104073228,-2.8643035807464137,6
2.7701313446080125,2.4101693769743338,-0.9527392104073228,-2.8643035807464137,6
3.088271948989673,-1.5248795269648712,-0.14614254908881774,-0.2827262941400424,7
2.006969978578329,-1.3874525470409795,0.21292557990002853,-0.23506802417560105,5
3.847182388985816,-1.2415864320381345,-0.9015372778263481,-1.1462059406218355,6
1.5753528033322524,-1.0112956948857719,-1.275309146279421,-0.6947847815464473,5
2.1154592093865827,-1.4712975527301762,1.0708005012953972,-0.3950578103599114,6
2.1154592093865827,-1.4712975527301762,1.0708005012953972,-0.3950578103599114,6
0.17865540687513523,2.036234446146615,0.08311023419331369,-0.8253686033558881,6
-0.3867093479166593,-0.1765701920608602,-0.2756375759094476,0.02458723534476061,5
-1.1528947922501371,-0.2460459870683954,0.1738485642233243,0.2563606084321123,7
2.6717712544209467,-1.1424457115145212,-0.3948622612258011,0.0695858782587127,7
-0.17332172696199458,-2.5756454729619573,1.0969296610009915,-0.37585707078739755,6
0.18440497656922325,0.8452142718117548,0.8252428236846732,-0.3414569627255577,5
3.7011213980967623,1.1141659143200573,1.4556656009229743,-0.07213757912879971,6
4.360085953933691,-0.984665031342845,0.5967688531885174,1.334614221653785,7
3.880099482270394,-0.8151317634848743,-0.31649388183245464,0.6363790967077098,6
1.8077388524376603,-1.8531093574609332,0.31483953436763495,-0.17049210968396974,6
1.9889514153940613,-1.2395024171832902,-0.8186576547759222,0.4565229364530662,6
1.9889514153940613,-1.2395024171832902,-0.8186576547759222,0.4565229364530662,6
2.9967047819411166,-0.7406558535761562,-1.0507779375409136,-0.5717244734013414,6
-1.7615899212850359,2.1311055157753054,0.4326296346869649,0.5551405609818462,5
-2.421955546991603,-0.30677199423525814,0.5970985183279551,0.8498344486794839,7
4.06300365940463,-2.0556647557039143,0.20918475168827486,-0.3331997883086171,6
1.6800700852904322,0.17122789631492802,-0.18581943382489946,0.5841584831667294,6
0.08156797388785707,0.6833549352885641,-1.9986501343952228,0.7498006358706489,6
1.8212194713165097,0.6080828106778652,-1.0592874205668819,0.7810031903054884,6
0.06574513042879353,0.6797324869324407,-2.1025724321468755,0.7015113681516445,6
-0.5215125466738252,0.05023725926833156,-1.750901951503429,0.6899721981657082,5
