PC1,PC2,PC3,target
1.8226975030795602,2.6367330997628438,0.046931649671340114,0
-0.6293932352831981,-0.23969761022980654,-3.9338472409068648,0
0.273339026999894,2.5484266620839784,-0.2678235443468092,0
-2.401088058120674,-0.5112945836280152,0.24824619755112742,1
-1.2543557403579193,1.2690925094834635,0.4365536286989007,1
-0.7690697919941545,0.39148991433133473,0.7867279885861855,0
0.5632899700872619,-0.5513412210941605,2.269783147909262,0
-2.262589540086495,-4.690520971695218,-0.4409149066498028,1
-3.9086330589098943,-11.979526200847404,0.5677000865477031,1
0.9146277193953672,-2.3039999898978554,-2.6623153704627285,0
0.6424121106947447,-1.4461167369740078,0.5335712579285405,1
1.3788295850990577,2.273483914952249,-1.045986547032277,0
1.3656405649498633,-0.03361615294452835,-0.34286514207061225,0
1.5197178813484116,-2.4579078046212506,-1.2459206330086896,0
-0.9547667258304455,4.737793052798006,2.213004315909151,1
0.5341782174384075,2.6016049342556267,0.2637486057454699,0
0.9209074937321492,3.8484029736908996,-1.305309901760081,0
-1.7605121636636842,-3.4817004556263678,-2.695158182587999,0
1.727423123843735,3.5490559507335835,-1.9904339425476358,0
-1.7579468598739294,-0.9499216032348476,0.15899102084629757,1
-0.9252794056521891,1.0277504582104284,-1.0015532725025331,0
-0.2899395015249753,-5.646951101987967,-1.7868738803005502,1
-1.3794867554288543,-3.8206121703389764,-1.876528247634297,1
0.0806621799048386,2.089486733867786,0.3686364128914056,1
1.9643385329649705,1.0912440894581545,-2.1047003230621715,0
0.8384393635217653,5.34093754848675,-0.5264933164270602,0
0.6113695436239717,-2.359980354569906,1.40347897668524,0
-3.3401456970807244,-3.447415948162806,0.6765711523572041,1
-0.7583644780041788,1.6951370881465992,1.886199062543818,1
-0.5581907189648514,-3.754311410131853,0.7055889039872927,1
0.41880621257253225,2.1551431149368185,1.3881888132990081,0
2.521573825675609,0.43642428900809016,-3.212397613111977,0
0.330220447102028,6.13227665536918,-0.5898566801406206,1
0.04680618600978004,8.234721315650395,-0.07686576232285802,0
1.5803227010158807,4.281406904639224,-3.3271379243338943,0
2.5600789856999935,3.9746538248200727,-0.6093781775642635,0
-0.7018756959474377,1.7918574924301318,3.336258662764004,1
-1.1637028387555546,0.34255773079746077,1.2809966337667977,1
0.7177144526871138,-3.217511629857822,2.899220945175146,1
-1.6026720903375602,-2.7852760472212945,-0.6464046798054055,1
-1.9668997882641908,-3.001244305448247,2.6503585361650814,1
0.6650488203885032,-5.377502924311973,-2.894352723166998,0
-1.5066928098670054,-1.396683241610664,0.7470755694163476,1
-1.1030123133664165,2.0933224759883227,0.28902418674163544,0
-1.4203351728137963,2.2794969595433945,-1.1793257789928853,1
0.3974855761375937,3.503899857531685,2.710948027312221,0
2.2920988783808505,2.253753179251608,2.5062707404652853,1
-3.549468320159725,-5.502752465705869,2.8156737189528904,1
-0.6970614596429336,-0.5674225807442682,-0.3256883830674868,0
1.2060127109246768,6.079614414579884,0.19356215651446773,1
3.3743368915660223,-1.7157436140027906,4.6243752122599675,1
1.0194201143502806,3.6029105190617217,-1.734710032083804,0
4.167914048956018,4.125059678427483,-2.109575953442138,0
5.527228347142094,10.19303061617747,4.372563392519443,0
4.253540929638595,10.103814796881325,0.8255381377029642,0
0.9675925910630229,2.261898681802556,-2.359671792437845,0
1.2247830304146028,1.6068414313445727,-2.5389922707311525,0
-2.4890798638977194,-4.395237765362439,0.14988047132853954,1
0.6243623639590915,1.3333931795873342,-3.285308584544161,0
-2.8879393335161874,2.6736222050592757,1.979020922960288,1
-0.4126111928519942,-3.580551861773138,-2.2830641825382543,0
2.4232059663121905,4.347658561875859,-2.277541922635967,0
0.2880383836982703,-0.5670253865035491,-0.022097610568304504,0
-1.8919000163759994,-6.608283322651234,-0.28947210568091997,0
0.9716601317354713,8.24690023991047,1.3829308241787746,0
0.888007922909033,2.0462553688625684,-4.321657899741297,0
-4.818808454034887,-2.9378513325793394,-0.5346328439749573,1
-1.5214235582045297,-0.29101092686240704,0.23562255649871844,1
-0.5433313768505845,-2.6732730213566804,0.18075080728091608,1
3.714411758934309,1.5197972024272917,-2.882591292798833,0
-1.7664663434009673,2.349314835493548,1.5573591172123855,1
3.2841779751618385,2.6678895553371276,2.1577626361028686,0
1.2989179809344016,0.7063067755543071,-2.8794308911028432,0
0.6216258862803475,4.883930689110279,-1.5190250191321208,0
-2.0422022172132155,-3.281322881584246,1.1424041646271377,0
-3.085604045007367,-6.029747023825596,0.2310831611673082,1
-0.24053403982825106,1.2663428811071467,2.4206703567842984,1
-2.87773003672362,-6.664323595303101,-3.164525759527204,0
1.0737609271911293,4.445974326608566,2.435804299338659,1
1.5818603208326794,6.603542788573406,-2.531161769907684,0
-1.4049488115803217,-1.0556783312486422,1.9211825218621446,1
-1.730066942383425,0.6689364238243886,-2.0615415259160574,0
-0.7003570939080102,4.341598749901661,1.6760260022134421,1
2.2789453660222425,7.2286277045729594,0.6188271307014885,0
-1.7131252256350566,-0.8012626964889256,-0.5258753334846493,1
-1.6348277573842214,-0.013037770953236622,0.4760279445307588,1
-0.0295396825099854,-2.233828480037105,1.9188667447921746,1
-0.23674191387391996,-0.4517457238652319,-1.9796005150425091,0
-0.7353197626358965,-1.8399487726533479,-3.8520848071331732,0
1.4263671676009944,-2.9168187779824635,-0.701772324616186,0
0.09251329877047199,1.3745689301996868,-1.4786019032560052,0
2.026110006230148,5.410855256642672,2.353906188026779,1
-1.560692179522886,-3.4098646702717073,1.5389042212196138,1
-1.2946815302301231,-1.160137795583665,2.3858478076169787,1
-4.508307377258036,-4.063044111030929,0.8324317381853594,1
-2.395334109761357,-4.834958417251196,0.9995697513833415,0
1.355838386454447,3.2809371900565933,-0.8703117789474398,0
0.01741811123264303,-0.8994779321444267,1.0351830588932123,1
2.988658194495724,7.510792676333614,-0.8219044849907129,0
-1.2835700350549255,-0.021368912759292504,0.6202097694798874,1
-2.6164447823482346,2.8368776003349008,-1.5777710410205965,0
-0.5796882087397752,0.3230327977795709,2.9789127459381097,1
-3.6883511573147767,-3.660526641733317,0.726285605294281,1
-0.7081808875466653,0.025416738548832415,-0.8033726088403959,0
3.1792514842735073,5.295522049615931,-0.5268987451019124,0
3.240979621373435,0.7845532287042123,0.43580426080035095,0
-2.8478521218099537,-9.8751164803007,1.1447464526021185,1
4.18717997747724,2.0534721826772353,0.0030855479613074444,0
-0.13032680784388329,4.28319747241187,1.7222433448469618,1
-2.491699141662115,-9.380917133480867,0.6980821513773977,1
-2.0995710783657753,-6.622642830870693,-0.4514118997577343,1
-0.8211275339140607,-0.16807680531192662,-1.3702799018102034,0
1.2887016444398727,5.734984046068826,2.1627486792594324,1
-2.104153316590417,-0.7695289887020267,2.4015171537333853,1
-1.0714022033147028,0.6237434560439388,0.7086860700333587,1
-0.2701016998319029,6.484466720702776,-0.9408738991971941,1
2.384518518418006,4.917377952641117,1.419196419138188,0
0.4269755519781223,2.505352621793026,-0.7558853939716078,0
-2.758375435103006,-2.4169162540639686,1.471499974315828,1
-3.175861252237739,1.3197691760049612,-1.0507476737976522,1
0.9707564313499203,2.4178281568811233,-0.4039698860760763,0
-0.9309338310346899,-1.2631143050577913,1.3345991280654395,1
-0.9360813908295165,-3.568434382163192,-1.7208069595042237,1
3.7491883468530096,4.36030839245408,3.2057650785327483,1
3.3911570108120177,5.655898842430897,-4.510449853752778,0
-0.2713993238653123,-2.3310668401807444,1.0468655110237988,0
3.014122746952914,1.9629105335676955,2.0361157828229115,1
1.7656432172070287,4.844240068465597,0.7530527836044885,1
2.440768133642009,9.20055321244785,2.3560021817333765,1
-0.7053576327303961,1.6827835385263676,-1.761607333942572,0
-3.7637140836005805,-3.6122203026426325,1.0855734232106187,1
-1.0478768971828705,-2.309472393377386,1.0642730164726157,1
