feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,target
0.10774381908088443,0.0,1.4033636469805837,0.0,0.2293993361799549,2.8395251714930487,0.9008757203450302,0.0,3
0.31543648573442395,0.0,0.0,0.21118708448282478,0.0,1.0792971815155934,2.6995209470405404,0.0,5
0.4259458522887097,2.278333066115492,0.0,0.3353210937539539,0.46268889855099876,0.0,0.0,2.2274534924252967,4
1.7626868845131698,0.0,0.0,0.2683431539626936,0.5904413757855368,1.7382819412804404,3.584311139457061,0.0,5
0.0,0.0,3.3323008242726497,0.0,0.8124808070087766,2.0839560736027254,0.17698117249568746,0.0,3
0.06913986595700217,2.0598081501359435,0.025924314580122954,0.052147815319979335,2.6162756281010098,0.0,0.0,4.475071397493307,4
2.177769440211977,1.3900519676036425,0.0,0.04768471489987405,0.6376336126196821,0.0,0.0,0.4402175051124515,0
2.7411448689266886,1.2607978076988942,0.0,0.7958775072341416,1.0357182859734928,0.0,0.0,0.7095212781036413,0
1.0292701483717406,0.0,0.6201080353729609,0.0,0.39153831806803363,2.779449619052522,2.5001902768639015,0.0,5
0.36860283539444066,0.0,1.1725894031371753,0.0,0.3500047181879224,0.7094407572044741,0.15479702713923435,0.0,6
0.5356800597565039,0.0,0.42407519924199677,0.0,1.5112176723606954,1.4240064102751204,0.0,0.294614640424414,6
0.0,0.0,0.47036204053595865,0.0,0.7403417501618991,1.021228514220125,0.02774979524363687,0.1481610763004677,6
0.0934851116067705,0.36420709723873745,1.1984972275855643,0.0,0.7558507902411596,0.0,0.18229274950214852,0.0,6
0.32778674772608146,0.0,1.792909773649058,0.0,0.6754827547434615,0.2594266313258538,0.0,0.30096581113185217,6
0.0,1.2110230176978114,2.51819716663377,0.0,0.7829962137318027,0.0,0.0,2.8892136079361204,4
0.0,2.4501591142389474,0.0,0.2420468444011575,0.4960779380602246,0.0,0.0,3.143072212434917,4
0.0,1.492300422809086,0.1646935288295075,0.0,0.03259003496550161,0.0,0.0,2.135361095632819,4
0.1981788816701835,0.0,0.6185878366239876,0.0,0.4711858943950042,1.1027406518815952,0.32942566839409304,0.0,6
0.19577428939827368,0.0,1.1189313458195782,0.0,0.5726606406318873,2.70801527098111,1.3824208352519967,0.0,3
0.41070467667495125,0.0,0.35986638973220486,0.0,0.0,2.4345362123353094,3.454533295773103,0.0,5
1.5228122720808237,0.6212354222817003,0.0,0.83220127214959,0.24680035689160656,0.0,0.0,0.3974297720785963,0
0.7903634494193925,0.0,0.7397424069337659,0.0,0.4118061001677634,1.788041194296835,2.359267539171738,0.0,5
0.19029135886997134,0.0,0.8355689020526422,0.0,0.0,2.3932386990040553,2.878955208170723,0.0,5
0.006490482509500073,0.0,0.5181714794352315,0.0,0.2974197094524684,2.3629860449679505,2.0293272700246328,0.0,3
1.7771170655545698,1.729453238132646,2.2661177675674633,0.0,2.5266849607733333,0.0,0.0,4.384838324608525,4
0.495433226417773,0.0,0.2337808373676272,0.0,0.0,1.8940273659359865,3.1772289253524666,0.0,5
0.4046454316745771,0.0,1.6713366100454259,0.0,1.2626607120222206,2.0438206623481223,1.4310753582560074,0.0,3
0.11044598241636175,0.0,1.0527918653266297,0.0,0.8805763281116127,0.32969345047589504,0.0,0.8470922155419015,6
1.6746836135076553,0.0,0.7897425976549617,0.0,0.37486093242425095,3.234206585345639,4.53797055209645,0.0,5
0.28158838083882015,1.8413441262954509,0.5200532543316979,0.0,0.6118357913823835,0.0,0.0,0.1397730776446375,0
1.2818431197396971,0.0,1.4369122467727926,0.0,0.1731760760870883,4.522292317146437,3.3488307300497753,0.0,3
0.0,2.2973788228908325,0.0,1.320595113187437,0.7635078393568235,0.0,0.0,1.6865209583569185,2
0.1442570246097615,0.0,1.99261753889949,0.0,0.3285595260830525,2.4014334140764504,1.3125995452400419,0.0,3
0.0,0.0,1.7415961316577133,0.0,0.27163689018813325,3.4951777765666736,0.563793192415079,0.0,3
0.32494077947397865,8.47000777774499,0.0,6.141626169081586,1.4341831721564553,0.0,1.2565596467673423,0.0,1
0.7549772738509882,0.0,0.7237437966282909,0.0,0.20351661633216145,2.1141977405973624,3.9795300949636596,0.0,5
0.27740994044011846,0.0,1.1352355381501211,0.0,0.6099772968922601,0.7849625144226768,1.2084964458585188,0.0,6
0.06276250243786641,0.0,2.797526987893991,0.0,0.8691882465288057,1.6595758499870743,0.0,0.3789688240901188,3
0.0,0.0,2.419371591549138,0.0,0.1373818116331036,2.3774421693817778,0.0,0.39085766694198976,3
1.0622629825819527,0.1732894567286208,0.5945391837637046,0.0,1.2521450179390645,0.0,0.0,1.768206418732255,0
0.445541516608739,0.0,1.3607884949343163,0.0,0.7716149985093246,0.2977413715629709,0.5551139754106331,0.0,6
0.7578238390926643,2.299046251943765,1.9632560100931622,0.0,1.577475790655189,0.0,0.0,3.4166341006546777,4
0.044833899393378396,0.7874001921269825,0.0,0.8014537864627499,7.346786913792474,0.0,0.0,6.265847278194694,4
0.0,3.3133532410652213,0.0,2.3299770735329037,0.2510242062899677,0.0,0.0,0.7501102712358113,2
0.0,0.0,2.0573366744602315,0.0,0.8792407380812082,2.035408972413744,0.1541375375264654,0.0,3
0.0,1.2056718709882077,0.2385672291806088,0.0,0.2640096689772339,0.0,0.0,3.0878781755143208,4
0.37622674720819443,0.0,0.16842892331877252,0.0,0.21686216684713044,0.9843000382458973,3.129517212784119,0.0,5
0.8654534720661248,0.0,0.3684525368246956,0.0,0.31907662831947964,1.826815603671123,3.0343492057872816,0.0,5
0.3103628624417612,0.0,0.38214652216231526,0.0,0.10678762935558106,2.551414338648329,2.920628946748148,0.0,5
0.2922753410824849,0.0,1.960613894600216,0.0,0.511410620643092,2.677243163194405,0.3206288486583444,0.0,3
0.0,0.5288387106385644,0.0,0.4616700224715423,0.00425238936507133,0.0,0.0,1.7029741628235915,6
0.0,0.0,0.13689649494280878,0.0014417556474625726,0.015881539061590733,2.4763611482772476,1.6394205824152506,0.0,5
0.0,1.8201019649077719,0.0,1.2136333259612557,0.2620472667842552,0.0,0.0,0.8214000965121653,2
0.3902732079019317,0.0,0.9600597202752366,0.0,0.7290430399825852,0.2310837322641653,0.9005505458273122,0.0,6
0.0,0.0,1.7913257919967558,0.0,0.0,2.7456421552765415,0.45142919019997213,0.0,3
0.6993147427312386,0.0,0.6538652406306956,0.0,0.19498654979910712,2.0009056148902578,3.2920622483863244,0.0,5
0.4251780213109634,1.4470903129031274,0.0,1.8121478186030573,1.309871462895041,0.0,0.0,1.30098655976482,2
0.5745835679909322,0.0,0.06395674745200836,0.018233190820355988,0.0,1.5886000236643374,3.2758249553865926,0.0,5
0.0,2.1241427798619172,0.0,1.4049639106191751,0.22202573585099716,0.0,0.0,1.0712732290623928,2
1.5461451161579078,0.0,0.8586987257702159,0.0,0.1791480738190454,3.0555303953816786,3.704209397214445,0.0,5
0.03386657478732788,0.0,2.501114282025345,0.0,0.7554067048265904,2.4630839438784586,0.760381096657351,0.0,3
0.0,0.0,2.419238666981119,0.0,0.0,2.601517520487157,0.0,1.0620634293169582,3
0.0,0.0,0.8073656197027073,0.0,0.053389851851395886,0.6501976858210312,0.19483050019828446,0.0,6
0.0,0.0,0.4252905863928157,0.0,0.0,0.45572363308079167,0.0,0.4528219679888045,6
0.0,1.548844694551195,1.0329695434623996,0.0,0.9817164597253412,0.0,0.0,3.218300567867964,4
0.0,0.0,0.47044242052105195,0.0,0.3384229946477154,0.8095196098598166,0.012574866082515374,0.1336459921320816,6
0.0,0.0,1.609928554621956,0.0,0.11335367429283294,2.3543518711527143,0.06522874860144737,0.033866667197693406,3
0.0,0.0,1.210071136674036,0.0,0.3806480327470336,1.9309525922490491,0.8171186330064186,0.0,3
0.13699780320027954,0.0,1.7148466680069776,0.0,0.7715631705871815,1.943158419402579,0.0,0.566280457580225,3
0.1513580955339615,0.0,1.386684946355631,0.0,0.7241228243074056,0.40031738912194637,0.0,0.39393585800913633,6
0.18627370337920288,0.0,0.0,0.08542473259304581,0.0,1.099472516559433,1.4692363665653827,0.0,6
0.06221173619628917,2.1588375226543866,0.0,1.0478373248179655,0.8598567146289213,0.0,0.0,0.4470968775624179,2
0.0,0.0,0.07240769703371183,0.0,0.13237454200307897,0.2511517527633169,0.0,0.7823344473278113,6
0.5516514866974205,0.0,0.8885888600242331,0.0,0.0,2.361454954622893,1.9984718031189963,0.0,3
0.5397030799715727,0.2704716510072514,0.0,0.08085224375543734,0.15547885351417756,0.0,0.28553906094777426,0.0,5
1.969002924075538,1.4143896087511496,0.0,1.1429039678421402,0.6400907844867725,0.0,1.250944610016613,0.0,0
0.0,1.0254287143983076,0.0,0.9465766166040143,0.0,0.0,0.0,0.31744735432807003,0
1.9370376021721283,1.0315045943063135,0.0,1.3164956707031508,0.2961574226160475,0.0,0.11867314835124489,0.0,0
0.0,0.0,2.892657632472601,0.0,0.7730944405398837,1.9295366708579764,0.4196740005140491,0.0,3
0.21777013496645525,0.2327481617731296,1.1693459467546679,0.0,0.5252021982883293,0.0,0.11920696049349225,0.0,6
0.22598263970538313,0.0,1.8336156069846294,0.0,0.490501280416893,0.9545157775578188,0.5123176618237009,0.0,3
0.0,0.0,2.192338437917593,0.0,0.2135930743560276,2.5034254065913437,0.681459951957756,0.0,3
1.931030164969917,1.9842149760704926,0.0,0.31280495652245843,0.9499703280836591,0.0,0.0,0.6396422775669649,0
0.224516663105757,0.0,0.8472962283067356,0.0,0.0,1.5443531491444031,0.37475708605143465,0.0,6
1.0170391738464395,0.0,0.7643409444596425,0.0,0.1887158202375887,2.5338139029433306,3.7761060574390473,0.0,5
1.8015603660490958,0.0,0.238948307415206,0.0,0.8495557295323143,2.0239051186136283,3.910979975506394,0.0,5
0.0,2.518151821815923,2.982071109354686,0.0,1.6400197979840234,0.0,0.0,4.028089745632808,4
1.7106837546071842,1.6596593737104834,0.0,0.836920868252841,1.516969791622563,0.0,0.0,0.28618297456635017,0
0.0,0.0,0.5838303141218728,0.0,0.2585127766426178,0.24533362650246066,0.04201337054300809,0.08123679536730685,6
1.9763574351568889,2.5241633260103806,0.0,0.16372076396559979,0.7627329258697895,0.0,0.0,1.4124212504261768,0
0.0,1.5201219709773695,0.0,0.2816441284508757,3.7210845486012945,0.0,0.0,4.089297102703156,4
0.0,2.6786410238869065,3.0457483044559672,0.0,2.152892228211591,0.0,0.0,3.2551965043362876,4
2.808149564915234,0.0,0.7925305801852118,0.0,0.8358380389425534,0.27723068484650365,0.0,0.47443333181285385,0
0.0,1.898891059208507,0.0,0.23385831936213894,0.1999900996305024,0.0,0.0,3.0113190596208192,4
0.0,0.6491667268848728,1.2181066062669603,0.0,1.329599662955246,0.0,0.0,3.1131235085933353,4
0.7255636591672875,0.0,0.5251728302954535,0.0,0.7648118040522391,1.5608899560004108,0.0,0.6275837388266009,6
0.0,2.1208644815846025,0.0,0.8438625686410522,1.0053823947014306,0.0,0.0,0.4822099756559012,2
0.8717036827899047,0.0,1.0957976460878616,0.0,0.25311427278497123,2.2183537811622407,1.0404700605120327,0.0,3
0.0,0.6315932356894172,0.0,0.8288929092462033,0.7279237876896416,0.0,0.0,1.8149968880606149,2
0.0,0.1949153201363408,1.2623894275859,0.0,0.43130753644971287,0.0,0.015385231156919199,0.12182220426387644,6
1.281520950304869,2.102479409069808,0.0,2.3591055196967026,0.40049788021660704,0.0,0.4873912970028712,0.0,0
1.252935149340932,0.0,0.43350578758029806,0.0,0.5237379220440497,1.9214028310437277,2.3071693425409987,0.0,5
1.2434116764085328,0.0,0.6417186428053473,0.0,0.23092878935342664,2.7218471932080113,3.6988436263187427,0.0,5
0.43956740210255296,0.0,0.0,0.16008504433368012,0.10526002232076959,2.557855348566412,2.8434370562135856,0.0,5
0.0,0.0,1.348217953890165,0.0,0.8793993207524367,0.11819151496540972,0.0,0.7451598830084217,6
0.0,0.0,0.0,0.10657862870014626,0.9517994780944685,0.3618994559013668,0.0,1.0715714463128525,6
0.0,2.3461948680572746,0.0,0.10472702750677834,0.9759270382047533,0.0,0.0,0.8636832009622909,2
1.1828248362394014,2.0795736249788725,0.0,0.8730118314713863,0.0,0.0,0.0,1.5061999577719454,0
0.5155852847857357,0.0,0.0,0.08351093626064107,0.43864359879473236,1.173156720996717,3.4023229220257214,0.0,5
0.3132797069992164,0.0,0.20586273728005355,0.0,0.41109353261874293,0.13772043617503257,1.373172840535306,0.0,5
0.1291969163704088,0.0,0.21609034645948816,0.0,0.0,1.3713390406085557,2.4517598443097293,0.0,5
1.0383593953850905,0.0,0.9293355255298799,0.0,0.26400953291079066,2.6548152313007494,3.9361276653572124,0.0,5
0.0,1.2820743268244221,0.0,0.37588793754034144,1.412446544697045,0.0,0.0,3.3418993065112437,4
0.0,0.11686082762268042,0.4134884296099264,0.0,0.007070528741964233,0.05111335048619507,0.0,2.9081236930029015,4
0.018275609158580203,0.0,0.4568785506153539,0.0,0.0,1.7886602523945918,2.249280102015071,0.0,5
0.0,2.291191538651497,4.051944876152427,0.0,1.5205961970498012,0.0,0.0,3.1638485306139486,4
0.6423824683821637,0.0,1.5710747124065412,0.0,0.49905437331084557,1.4065095451880272,1.081575522450092,0.0,3
0.0,0.0,1.521187505783216,0.0,0.09798284733867191,2.100425828758728,0.24823742620392875,0.0,3
0.0,3.030672909493594,0.0,0.852648929159269,1.1384985545705448,0.0,0.0,1.1810355470938816,2
0.0,0.0,1.0990214960549582,0.0,0.18922859349809174,1.762187101600034,1.2583166331706996,0.0,3
0.3232610059619182,0.0,2.3746642281732524,0.0,0.3472181456827178,2.729849049953244,1.1728339193507773,0.0,3
0.6668891600703846,0.0,1.3044852368483342,0.0,0.2750756367552587,2.0150668421376667,2.604454147245054,0.0,5
0.19403509689020476,0.0,1.1571311992497748,0.0,0.0,1.7701121236845956,0.26991157257120163,0.0,3
0.15920492235668854,0.0,1.3433803863743052,0.0,0.2345314225746452,0.6975888079755791,0.06895236418154843,0.01765894047044192,3
0.0,0.0,0.18716381075733052,0.0,0.4419887960793396,0.1505219550622235,0.0,1.0563837928287518,6
0.0,2.5848764591943985,0.0,2.0497825681066977,0.8916168639634436,0.0,0.0,1.8467681251267134,2
0.14449667776181968,0.0,0.2934831803364464,0.0,0.2833405903916353,1.4390087873393478,2.450189224762567,0.0,5
0.05580632517606279,0.0,1.6879450644321714,0.0,0.004978196265126633,2.012170531748904,0.3685694868312189,0.0,3
1.3088958918321993,3.570901195867745,0.0,0.09914071932089405,1.0590780741679655,0.0,0.0,1.4220309416204153,0
0.007604383474176024,0.0,0.8396169052931057,0.0,0.6020947783776049,1.1059803904047025,0.0,0.8931186543613489,6
0.0,1.026815171166226,0.030091729635839226,0.0,0.015198939667642408,0.0,0.0,1.8302259487596588,2
0.0,2.2545128690928578,0.0,1.443721902856001,1.5828159865137856,0.0,0.0,2.1685011041125173,2
0.8044409022898457,1.1351712342554325,0.41304984119875926,0.0,1.1397277435933397,0.0,0.0,0.5784809152346377,0
0.6441979640168427,0.0,0.0,0.12254758619720638,0.17617956728622464,1.7935525770550775,4.306368805702254,0.0,5
0.5204096303491675,0.0,0.0,0.16206300893548412,0.0,0.14336475698495355,0.9606021552057951,0.0,2
0.7911585118778034,0.0,0.0,2.0147479319728503,5.641003275603454,1.2763236385231482,0.0,5.926261675807197,4
0.0,2.4035724167624584,0.0,1.1540438567139013,0.0,0.0,0.0,0.6667621426183117,2
2.874081443113229,1.0552985340995686,0.0,0.35479074054816195,0.9766308798840704,0.0,0.0,0.1689302777074675,0
0.0,2.4959026028123152,0.0,0.19569849477064524,0.7255754074480549,0.0,0.0,1.187876765523089,2
0.07785125595880882,0.0,1.2877826285913205,0.0,0.03901559358135742,2.820197429331084,1.316897685436417,0.0,3
0.0,1.9060008529544055,1.9678673297143774,0.0,1.415222988667439,0.0,0.0,3.0793901663762613,4
0.5088022231028206,0.0,1.734888356327529,0.0,0.53136231786438,0.8116373322026363,0.38229979120643715,0.0,6
0.4223697898498021,0.0,0.028975318231399372,0.016961966941429235,0.21242924726614543,1.3879794055249484,0.3965293968976504,0.0,6
0.0,1.441040531091023,0.623479524034052,0.0,1.0202684636023966,0.0,0.0,3.4294253597162077,4
2.045106810801252,1.6811454788057145,0.0,0.6029453206622746,0.7113505141033012,0.0,0.0,1.47883569189347,0
2.4641813639516976,1.9886004509354864,0.06677322325062005,0.0,1.3884928525859344,0.0,0.0,0.765169722861686,0
0.0,0.0,1.3303829849441635,0.0,0.5047660382270788,3.420696612714099,0.26601261052333314,0.0,3
0.0,0.0,1.054016734164636,0.0,0.05464688071013668,1.2481907634575442,0.0,0.5649350070454066,3
0.3317845405584365,0.0,0.0,0.21260738840315854,0.0,1.3552526586258555,2.7300121145602065,0.0,5
0.46990148992375935,0.0,1.8104501457112612,0.0,0.7781208075431951,1.6640106458062325,0.0,0.22765046894736385,6
0.0,0.0,2.143748675031211,0.0,0.9600980688570979,1.7471120427722506,1.0682345604119254,0.0,3
0.4684669708354724,0.0,1.696839786994694,0.0,0.340247156032019,1.7517948556870604,0.3257042884717012,0.0,3
0.0,1.492831446601537,0.0,1.0369513066208624,0.0,0.0,0.0,0.5580281904392086,2
0.0,0.0,1.0755168272735496,0.0,0.059218451279398066,2.0889806744974484,1.3769482653200436,0.0,3
2.1491484995694043,0.0,0.0,0.047287451747811876,0.45648311222251714,1.1746425555593998,3.2542130385646537,0.0,5
0.1974156810931852,3.166989031053035,0.0,1.4997980929501589,1.6159743532880433,0.0,0.0,1.8502166986455848,2
0.29338873284481193,0.0,0.6579678513853823,0.0,0.320079858174416,1.8100503564472283,0.8658942425216174,0.0,6
0.0,1.2454661887371887,0.0,1.316118111741327,1.2082284123491318,0.0,0.0,1.363465544261102,2
0.0,0.0042799932704624885,1.3703178015183528,0.0,0.6763986705611287,0.06070519330327022,0.0,0.4424786539112303,6
0.0,1.0781829136276626,0.2635201279737406,0.0,1.0114136734646837,0.0,0.0,3.6072775479713397,4
0.02842057390927835,0.0,0.0,0.15951883143488735,1.1023330659328163,1.1478794429827341,0.0,1.359153338115776,6
0.3249806187754161,0.0,0.4613026942456939,0.0,0.0,2.071165996134039,3.3030674213812263,0.0,5
0.0,0.0,1.8781454768480363,0.0,0.06335948247850243,1.9017766354485166,0.0,1.1166225724043644,3
1.8296546121127855,0.7171334526662988,0.0,0.11679512222700758,2.393080223925485,0.0,0.0,2.221572999101108,0
0.0,0.0,2.1121124348647693,0.0,0.7073357334489897,1.9645232567704052,0.4382860055238571,0.0,3
0.0,1.6394472382664247,0.0,0.3451398052446303,0.609984486049592,0.0,0.0,1.17350471264728,2
1.6971242684867898,0.0,0.04109899512318074,0.0,0.19008704465761594,0.9205021246240188,0.0,0.4842893932821335,0
0.0,0.0,0.9902637237705223,0.0,0.2713030249988638,1.7632391064204203,0.0,0.45882094228965653,3
0.0,2.023884692738848,0.0,0.6875775596819467,0.13369620969342677,0.0,0.0,3.739444217879231,4
0.17985672929200042,0.0,1.9683502952512488,0.0,0.5757226625116544,0.3062467580755543,0.2028034839776454,0.0,6
0.34762668175080874,0.0,0.6513409520194958,0.0,0.16224986238702843,0.9505454310414644,0.18047556558436118,0.0,6
0.8651221242670689,0.0,0.0,0.9400945170706408,0.0,1.3958960799447495,3.6957771256213032,0.0,5
0.0,1.325692067529981,3.5576734458799195,0.0,2.593437302668644,0.0,0.0,3.7860776850422995,4
0.0,0.0,1.2826785102008318,0.0,0.03384318722726387,1.1956328357633734,0.7798111258322038,0.0,3
0.6887219878224233,0.0,0.6073622983249282,0.0,0.13106980082866126,2.194186945461779,4.098644038404015,0.0,5
0.0,0.0,0.9016472060740379,0.0,0.15990164596052137,1.2806121080525683,0.6170140349640896,0.0,3
0.0,1.7385900673165509,2.6284305755324873,0.0,1.819887302166744,0.0,0.0,2.5479657243226375,4
0.0,0.0,1.732723073558617,0.0,0.35497182966754964,1.3561589983166797,1.3528189894872191,0.0,3
1.0311336471887749,0.0,2.041447484718915,0.0,0.6624321527024265,3.567986896857503,2.1015773489238936,0.0,3
0.0,0.0,1.9211581143274978,0.0,0.09796352451359813,3.903734714543018,0.4548071984076148,0.0,3
1.5164178600380231,0.0,1.1131987214287122,0.0,0.5377999205205705,2.554216810962341,2.7872200285485187,0.0,5
0.0,0.0,1.9257593879500197,0.0,0.46627327825722886,1.312871618327038,0.8585323256104624,0.0,3
0.05616475037955446,3.6525280631146555,0.0,2.21097240433529,1.7969025785834867,0.0,0.0,1.5402290801286245,2
